block_id,task_id,section_id,department,start_time,end_time,duration_hours,predicted_priority_score,predicted_priority_class,train_conflict_cost,power_block_required,signal_block_required,track_block_required,status
BLK00085,SIG1843,SEC002,Signalling,2025-06-17 06:00,2025-06-17 17:30,11.5,61.4,HIGH,392.2,False,True,False,SCHEDULED
BLK00065,SIG1844,SEC002,Signalling,2025-02-25 06:00,2025-02-25 10:30,4.3,64.5,HIGH,146.6,False,True,False,SCHEDULED
BLK03313,SIG1845,SEC061,Signalling,2025-11-13 06:00,2025-11-13 07:30,1.3,60.5,HIGH,26.8,False,False,False,SCHEDULED
BLK02484,SIG1846,SEC045,Signalling,2025-08-08 06:00,2025-08-08 09:30,3.5,95.1,CRITICAL,98.0,False,True,False,SCHEDULED
BLK02665,SIG1849,SEC048,Signalling,2025-12-20 06:00,2025-12-20 09:30,3.4,39.8,LOW,99.6,False,True,False,SCHEDULED
BLK00802,SIG1854,SEC014,Signalling,2025-06-18 06:00,2025-06-18 15:45,9.7,98.2,CRITICAL,440.4,False,False,False,SCHEDULED
BLK01717,SIG1856,SEC030,Signalling,2025-09-06 06:00,2025-09-06 12:00,6.0,97.1,CRITICAL,245.4,False,False,False,SCHEDULED
BLK02088,SIG1858,SEC037,Signalling,2025-08-25 06:00,2025-08-25 15:15,9.2,41.4,MEDIUM,458.2,False,True,False,SCHEDULED
BLK02021,SIG1860,SEC036,Signalling,2025-06-14 06:00,2025-06-14 08:30,2.4,63.97,HIGH,125.0,False,True,False,SCHEDULED
BLK01166,SIG1862,SEC021,Signalling,2025-03-30 06:00,2025-03-30 10:45,4.6,84.3,CRITICAL,200.6,False,True,False,SCHEDULED
BLK01803,SIG1863,SEC032,Signalling,2025-03-08 12:14,2025-03-08 22:44,10.3,36.9,LOW,359.5,False,False,False,SCHEDULED
BLK01677,SIG1865,SEC030,Signalling,2025-02-11 06:00,2025-02-11 14:00,7.8,63.01,HIGH,319.0,False,True,False,SCHEDULED
BLK01189,SIG1866,SEC021,Signalling,2025-08-01 06:00,2025-08-01 10:15,4.1,97.49,CRITICAL,178.8,False,False,False,SCHEDULED
BLK01392,SIG1874,SEC024,Signalling,2025-11-29 06:00,2025-11-29 11:30,5.4,42.8,MEDIUM,223.0,False,True,False,SCHEDULED
BLK03377,SIG1875,SEC063,Signalling,2025-03-10 06:00,2025-03-10 14:00,8.0,41.6,MEDIUM,162.4,False,True,False,SCHEDULED
BLK03172,SIG1877,SEC059,Signalling,2025-02-25 06:00,2025-02-25 15:30,9.5,59.5,MEDIUM,191.0,False,False,False,SCHEDULED
BLK02080,SIG1884,SEC037,Signalling,2025-07-05 06:00,2025-07-05 09:15,3.2,65.5,HIGH,159.4,False,False,False,SCHEDULED
BLK04002,SIG1888,SEC075,Signalling,2025-10-14 06:00,2025-10-14 08:45,2.6,59.1,MEDIUM,52.0,False,True,False,SCHEDULED
BLK01929,SIG1891,SEC034,Signalling,2025-08-14 06:00,2025-08-14 16:15,10.2,38.5,LOW,345.8,False,True,False,SCHEDULED
BLK01914,SIG1892,SEC034,Signalling,2025-04-21 06:00,2025-04-21 14:00,7.8,61.6,HIGH,264.4,False,False,False,SCHEDULED
BLK02847,SIG1896,SEC052,Signalling,2025-11-23 06:00,2025-11-23 13:30,7.3,27.98,LOW,146.0,False,True,False,SCHEDULED
BLK00160,SIG1897,SEC003,Signalling,2025-09-17 06:00,2025-09-17 15:30,9.4,63.9,HIGH,462.5,False,False,False,SCHEDULED
BLK03250,SIG1901,SEC060,Signalling,2025-09-21 06:00,2025-09-21 09:00,3.0,94.8,CRITICAL,60.0,False,True,False,SCHEDULED
BLK00505,SIG1902,SEC009,Signalling,2025-06-18 06:00,2025-06-18 11:30,5.3,63.0,HIGH,221.5,False,True,False,SCHEDULED
BLK02982,SIG1906,SEC055,Signalling,2025-07-07 06:00,2025-07-07 14:15,8.2,80.9,CRITICAL,173.0,False,False,False,SCHEDULED
BLK03214,SIG1907,SEC060,Signalling,2025-01-09 06:00,2025-01-09 14:00,7.9,41.6,MEDIUM,158.0,False,True,False,SCHEDULED
BLK00911,SIG1908,SEC016,Signalling,2025-04-16 06:00,2025-04-16 08:30,2.4,84.11,CRITICAL,101.8,False,True,False,SCHEDULED
BLK02442,SIG1910,SEC044,Signalling,2025-09-05 06:00,2025-09-05 14:45,8.6,63.33,HIGH,298.4,False,True,False,SCHEDULED
BLK03993,SIG1912,SEC075,Signalling,2025-09-13 06:00,2025-09-13 10:15,4.2,58.8,MEDIUM,84.0,False,True,False,SCHEDULED
BLK03607,SIG1913,SEC068,Signalling,2025-05-04 06:00,2025-05-04 17:30,11.5,82.8,CRITICAL,351.9,False,True,False,SCHEDULED
BLK00413,SIG1915,SEC008,Signalling,2025-01-17 06:00,2025-01-17 15:30,9.3,62.7,HIGH,423.2,False,False,False,SCHEDULED
BLK00557,SIG1916,SEC010,Signalling,2025-06-24 06:00,2025-06-24 10:00,3.9,84.4,CRITICAL,182.5,False,False,False,SCHEDULED
BLK02439,SIG1918,SEC044,Signalling,2025-08-23 06:00,2025-08-23 14:00,7.8,81.9,CRITICAL,270.7,False,True,False,SCHEDULED
BLK00842,SIG1919,SEC015,Signalling,2025-01-25 06:00,2025-01-25 09:15,3.1,63.2,HIGH,139.5,False,False,False,SCHEDULED
BLK03726,SIG1920,SEC070,Signalling,2025-11-12 06:00,2025-11-12 16:30,10.4,59.88,MEDIUM,237.1,False,True,False,SCHEDULED
BLK03283,SIG1922,SEC061,Signalling,2025-05-06 06:00,2025-05-06 17:30,11.3,60.98,HIGH,232.8,False,False,False,SCHEDULED
BLK03836,SIG1926,SEC073,Signalling,2025-01-23 06:00,2025-01-23 11:00,4.9,81.6,CRITICAL,101.9,False,True,False,SCHEDULED
BLK01119,SIG1931,SEC020,Signalling,2025-06-16 06:00,2025-06-16 11:45,5.6,63.03,HIGH,215.0,False,True,False,SCHEDULED
BLK02400,SIG1932,SEC044,Signalling,2025-01-11 06:00,2025-01-11 11:15,5.1,96.4,CRITICAL,177.0,False,True,False,SCHEDULED
BLK03145,SIG1934,SEC058,Signalling,2025-09-06 06:00,2025-09-06 09:00,2.9,95.58,CRITICAL,79.2,False,False,False,SCHEDULED
BLK01210,SIG1936,SEC021,Signalling,2025-11-30 06:00,2025-11-30 14:15,8.2,65.5,HIGH,357.5,False,True,False,SCHEDULED
BLK03455,SIG1939,SEC064,Signalling,2025-10-23 06:00,2025-10-23 18:00,12.0,62.0,HIGH,294.0,False,False,False,SCHEDULED
BLK03913,SIG1941,SEC074,Signalling,2025-03-23 06:00,2025-03-23 15:15,9.2,94.55,CRITICAL,220.8,False,False,False,SCHEDULED
BLK01773,SIG1944,SEC031,Signalling,2025-07-01 06:00,2025-07-01 18:00,11.8,83.4,CRITICAL,477.9,False,True,False,SCHEDULED
BLK01793,SIG1947,SEC031,Signalling,2025-12-14 06:00,2025-12-14 10:00,3.8,38.85,LOW,153.9,False,False,False,SCHEDULED
BLK02829,SIG1948,SEC052,Signalling,2025-07-29 06:00,2025-07-29 07:45,1.7,61.37,HIGH,34.0,False,True,False,SCHEDULED
BLK00022,SIG1949,SEC001,Signalling,2025-06-26 06:00,2025-06-26 08:00,1.8,98.2,CRITICAL,76.7,False,True,False,SCHEDULED
BLK00276,SIG1950,SEC005,Signalling,2025-08-27 06:00,2025-08-27 17:00,10.8,67.1,HIGH,570.2,False,True,False,SCHEDULED
BLK02308,SIG1951,SEC042,Signalling,2025-05-25 06:00,2025-05-25 10:00,3.8,43.52,MEDIUM,110.6,False,True,False,SCHEDULED
BLK01885,SIG1952,SEC033,Signalling,2025-09-05 06:00,2025-09-05 14:15,8.2,98.8,CRITICAL,403.4,False,False,False,SCHEDULED
BLK02771,SIG1955,SEC051,Signalling,2025-07-31 06:00,2025-07-31 09:30,3.4,80.5,CRITICAL,87.7,False,False,False,SCHEDULED
BLK03727,SIG1960,SEC070,Signalling,2025-11-14 06:00,2025-11-14 12:00,6.0,59.3,MEDIUM,136.8,False,False,False,SCHEDULED
BLK02212,SIG1965,SEC040,Signalling,2025-06-22 06:00,2025-06-22 18:00,11.9,37.3,LOW,288.0,False,True,False,SCHEDULED
BLK01847,SIG1966,SEC032,Signalling,2025-12-09 06:00,2025-12-09 11:30,5.5,39.91,LOW,192.0,False,False,False,SCHEDULED
BLK02492,SIG1967,SEC045,Signalling,2025-10-13 06:00,2025-10-13 08:00,1.9,42.5,MEDIUM,53.2,False,False,False,SCHEDULED
BLK02969,SIG1969,SEC055,Signalling,2025-04-02 06:00,2025-04-02 11:15,5.2,39.1,LOW,109.7,False,False,False,SCHEDULED
BLK02030,SIG1972,SEC036,Signalling,2025-08-20 06:00,2025-08-20 15:45,9.6,65.0,HIGH,500.2,False,True,False,SCHEDULED
BLK00701,SIG1976,SEC012,Signalling,2025-10-03 06:00,2025-10-03 14:45,8.7,62.3,HIGH,351.5,False,True,False,SCHEDULED
BLK02526,SIG1977,SEC046,Signalling,2025-05-09 06:00,2025-05-09 11:15,5.2,61.0,HIGH,140.4,False,False,False,SCHEDULED
BLK03362,SIG1979,SEC062,Signalling,2025-11-05 04:02,2025-11-05 05:17,1.1,35.3,LOW,22.0,False,True,False,SCHEDULED
BLK01050,SIG1980,SEC019,Signalling,2025-02-17 06:00,2025-02-17 15:30,9.3,36.33,LOW,453.8,False,True,False,SCHEDULED
BLK00072,SIG1981,SEC002,Signalling,2025-04-08 06:00,2025-04-08 16:00,10.0,96.9,CRITICAL,341.0,False,True,False,SCHEDULED
BLK03454,SIG1992,SEC064,Signalling,2025-10-20 06:00,2025-10-20 11:15,5.2,95.5,CRITICAL,127.4,False,False,False,SCHEDULED
BLK00603,SIG1993,SEC011,Signalling,2025-04-12 06:00,2025-04-12 11:00,4.8,63.51,HIGH,232.3,False,True,False,SCHEDULED
BLK00517,SIG1995,SEC009,Signalling,2025-09-20 06:00,2025-09-20 16:00,10.0,43.5,MEDIUM,418.0,False,True,False,SCHEDULED
BLK00947,SIG1996,SEC017,Signalling,2025-01-02 06:00,2025-01-02 08:15,2.1,64.0,HIGH,80.6,False,True,False,SCHEDULED
BLK01212,SIG1997,SEC021,Signalling,2025-12-05 06:00,2025-12-05 16:30,10.5,62.8,HIGH,457.8,False,True,False,SCHEDULED
BLK01177,SIG1998,SEC021,Signalling,2025-05-26 06:00,2025-05-26 18:00,11.8,85.0,CRITICAL,514.5,False,False,False,SCHEDULED
BLK00726,SIG2003,SEC013,Signalling,2025-03-09 06:00,2025-03-09 10:15,4.2,84.79,CRITICAL,199.5,False,True,False,SCHEDULED
BLK02743,SIG2004,SEC050,Signalling,2025-12-16 12:47,2025-12-16 20:32,7.7,24.1,LOW,154.0,False,False,False,SCHEDULED
BLK01168,SIG2006,SEC021,Signalling,2025-04-14 06:00,2025-04-14 15:45,9.7,63.7,HIGH,422.9,False,True,False,SCHEDULED
BLK02002,SIG2007,SEC036,Signalling,2025-02-23 21:59,2025-02-24 02:29,4.4,36.2,LOW,229.2,False,False,False,SCHEDULED
BLK01362,SIG2011,SEC024,Signalling,2025-06-14 06:00,2025-06-14 11:00,4.8,83.5,CRITICAL,198.2,False,False,False,SCHEDULED
BLK01227,SIG2013,SEC022,Signalling,2025-03-02 06:00,2025-03-02 13:15,7.1,64.59,HIGH,276.9,False,True,False,SCHEDULED
BLK01664,SIG2015,SEC029,Signalling,2025-12-03 06:00,2025-12-03 12:30,6.3,65.3,HIGH,322.6,False,True,False,SCHEDULED
BLK01364,SIG2018,SEC024,Signalling,2025-07-01 06:00,2025-07-01 07:15,1.1,41.9,MEDIUM,45.4,False,True,False,SCHEDULED
BLK00215,SIG2019,SEC004,Signalling,2025-07-23 06:00,2025-07-23 10:00,3.8,62.41,HIGH,165.3,False,False,False,SCHEDULED
BLK01201,SIG2021,SEC021,Signalling,2025-10-31 06:00,2025-10-31 12:00,5.8,41.8,MEDIUM,252.9,False,True,False,SCHEDULED
BLK02559,SIG2022,SEC047,Signalling,2025-01-13 06:00,2025-01-13 09:00,2.8,80.2,CRITICAL,57.1,False,False,False,SCHEDULED
BLK02545,SIG2023,SEC046,Signalling,2025-08-28 06:00,2025-08-28 07:30,1.3,61.0,HIGH,35.1,False,True,False,SCHEDULED
BLK03975,SIG2024,SEC075,Signalling,2025-05-22 06:00,2025-05-22 07:15,1.2,37.3,LOW,24.0,False,True,False,SCHEDULED
BLK00328,SIG2025,SEC006,Signalling,2025-06-16 06:00,2025-06-16 11:00,4.9,85.5,CRITICAL,245.5,False,True,False,SCHEDULED
BLK03990,SIG2028,SEC075,Signalling,2025-08-31 06:00,2025-08-31 08:00,1.9,61.7,HIGH,38.0,False,False,False,SCHEDULED
BLK03022,SIG2030,SEC056,Signalling,2025-02-14 06:00,2025-02-14 15:45,9.6,81.2,CRITICAL,273.6,False,True,False,SCHEDULED
BLK00941,SIG2032,SEC016,Signalling,2025-11-15 06:00,2025-11-15 11:45,5.6,64.4,HIGH,237.4,False,True,False,SCHEDULED
BLK03740,SIG2037,SEC071,Signalling,2025-03-23 06:00,2025-03-23 10:00,3.9,60.1,HIGH,86.6,False,True,False,SCHEDULED
BLK03739,SIG2039,SEC071,Signalling,2025-03-09 06:00,2025-03-09 15:00,8.8,37.92,LOW,195.4,False,False,False,SCHEDULED
BLK03315,SIG2041,SEC061,Signalling,2025-11-18 06:00,2025-11-18 11:45,5.7,30.8,LOW,117.4,False,True,False,SCHEDULED
BLK01783,SIG2042,SEC031,Signalling,2025-09-28 06:00,2025-09-28 08:00,1.8,62.8,HIGH,72.9,False,True,False,SCHEDULED
BLK03338,SIG2043,SEC062,Signalling,2025-04-27 06:00,2025-04-27 16:30,10.4,61.96,HIGH,208.0,False,True,False,SCHEDULED
BLK01687,SIG2046,SEC030,Signalling,2025-03-28 06:00,2025-03-28 15:30,9.4,84.1,CRITICAL,384.5,False,True,False,SCHEDULED
BLK02153,SIG2047,SEC039,Signalling,2025-02-19 06:00,2025-02-19 16:30,10.3,64.3,HIGH,369.8,False,False,False,SCHEDULED
BLK02654,SIG2049,SEC048,Signalling,2025-10-21 06:00,2025-10-21 11:00,4.9,63.1,HIGH,143.6,False,True,False,SCHEDULED
BLK00479,SIG2051,SEC009,Signalling,2025-01-31 06:00,2025-01-31 13:00,6.8,42.04,MEDIUM,284.2,False,True,False,SCHEDULED
BLK02888,SIG2053,SEC053,Signalling,2025-10-21 06:00,2025-10-21 14:00,8.0,81.8,CRITICAL,200.0,False,True,False,SCHEDULED
BLK03090,SIG2054,SEC057,Signalling,2025-05-06 06:00,2025-05-06 11:00,4.9,81.82,CRITICAL,170.0,False,False,False,SCHEDULED
BLK02121,SIG2057,SEC038,Signalling,2025-05-10 06:00,2025-05-10 09:30,3.3,64.04,HIGH,135.6,False,True,False,SCHEDULED
BLK01447,SIG2061,SEC025,Signalling,2025-12-06 06:00,2025-12-06 13:15,7.1,98.2,CRITICAL,342.2,False,False,False,SCHEDULED
BLK02841,SIG2062,SEC052,Signalling,2025-10-09 06:00,2025-10-09 10:00,3.8,60.4,HIGH,76.0,False,True,False,SCHEDULED
BLK00235,SIG2063,SEC004,Signalling,2025-11-22 06:00,2025-11-22 10:00,3.9,83.2,CRITICAL,169.6,False,True,False,SCHEDULED
BLK03899,SIG2066,SEC073,Signalling,2025-12-16 06:00,2025-12-16 15:00,9.0,81.3,CRITICAL,187.2,False,True,False,SCHEDULED
BLK02029,SIG2068,SEC036,Signalling,2025-08-18 06:00,2025-08-18 18:00,11.9,65.0,HIGH,620.0,False,True,False,SCHEDULED
BLK03888,SIG2069,SEC073,Signalling,2025-11-14 06:00,2025-11-14 10:30,4.3,94.28,CRITICAL,89.4,False,True,False,SCHEDULED
BLK03374,SIG2070,SEC063,Signalling,2025-02-17 06:00,2025-02-17 11:15,5.1,41.2,MEDIUM,103.5,False,False,False,SCHEDULED
BLK02979,SIG2071,SEC055,Signalling,2025-06-04 06:00,2025-06-04 09:30,3.3,61.4,HIGH,69.6,False,False,False,SCHEDULED
BLK00970,SIG2072,SEC017,Signalling,2025-07-24 06:00,2025-07-24 16:30,10.3,26.6,LOW,395.5,False,True,False,SCHEDULED
BLK00588,SIG2073,SEC011,Signalling,2025-02-07 06:00,2025-02-07 16:45,10.7,46.5,MEDIUM,517.9,False,True,False,SCHEDULED
BLK00793,SIG2077,SEC014,Signalling,2025-05-04 06:00,2025-05-04 13:15,7.1,31.6,LOW,322.3,False,True,False,SCHEDULED
BLK01288,SIG2079,SEC023,Signalling,2025-03-12 06:00,2025-03-12 09:30,3.3,84.4,CRITICAL,149.5,False,True,False,SCHEDULED
BLK03961,SIG2082,SEC075,Signalling,2025-03-02 06:00,2025-03-02 08:15,2.1,39.31,LOW,42.0,False,True,False,SCHEDULED
BLK03517,SIG2087,SEC066,Signalling,2025-04-13 08:44,2025-04-13 15:44,7.0,60.6,HIGH,189.0,False,False,False,SCHEDULED
BLK02811,SIG2088,SEC052,Signalling,2025-04-18 06:00,2025-04-18 09:30,3.5,40.7,MEDIUM,70.0,False,False,False,SCHEDULED
BLK01017,SIG2089,SEC018,Signalling,2025-06-14 06:00,2025-06-14 17:00,10.9,84.48,CRITICAL,453.4,False,False,False,SCHEDULED
BLK03203,SIG2090,SEC059,Signalling,2025-09-30 06:00,2025-09-30 16:30,10.4,27.0,LOW,209.0,False,True,False,SCHEDULED
BLK02548,SIG2092,SEC046,Signalling,2025-10-26 09:59,2025-10-26 20:59,11.0,37.7,LOW,297.0,False,False,False,SCHEDULED
BLK02713,SIG2094,SEC050,Signalling,2025-03-22 06:00,2025-03-22 15:30,9.5,79.9,HIGH,190.0,False,False,False,SCHEDULED
BLK01100,SIG2100,SEC019,Signalling,2025-11-25 06:00,2025-11-25 13:15,7.1,84.19,CRITICAL,346.5,False,True,False,SCHEDULED
BLK02984,SIG2101,SEC055,Signalling,2025-07-24 06:00,2025-07-24 17:45,11.7,41.39,MEDIUM,246.9,False,True,False,SCHEDULED
BLK00700,SIG2102,SEC012,Signalling,2025-10-02 06:00,2025-10-02 10:45,4.7,32.27,LOW,189.9,False,False,False,SCHEDULED
BLK00350,SIG2103,SEC006,Signalling,2025-09-24 06:00,2025-09-24 13:15,7.1,98.85,CRITICAL,355.7,False,False,False,SCHEDULED
BLK02003,SIG2104,SEC036,Signalling,2025-02-24 06:00,2025-02-24 10:30,4.4,64.1,HIGH,229.2,False,True,False,SCHEDULED
BLK02770,SIG2107,SEC051,Signalling,2025-07-21 06:00,2025-07-21 11:45,5.7,36.73,LOW,147.1,False,True,False,SCHEDULED
BLK01508,SIG2108,SEC027,Signalling,2025-03-07 06:00,2025-03-07 14:00,7.8,63.4,HIGH,278.5,False,False,False,SCHEDULED
BLK03964,SIG2109,SEC075,Signalling,2025-03-29 06:00,2025-03-29 09:00,2.9,41.8,MEDIUM,58.0,False,True,False,SCHEDULED
BLK01006,SIG2111,SEC018,Signalling,2025-03-22 06:00,2025-03-22 11:15,5.1,45.2,MEDIUM,212.2,False,True,False,SCHEDULED
BLK01046,SIG2112,SEC019,Signalling,2025-01-10 06:00,2025-01-10 15:30,9.5,98.5,CRITICAL,463.6,False,True,False,SCHEDULED
BLK00486,SIG2116,SEC009,Signalling,2025-03-13 06:00,2025-03-13 18:00,11.8,32.64,LOW,493.2,False,False,False,SCHEDULED
BLK01828,SIG2119,SEC032,Signalling,2025-09-05 06:00,2025-09-05 11:45,5.7,44.0,MEDIUM,198.9,False,True,False,SCHEDULED
BLK03397,SIG2121,SEC063,Signalling,2025-07-05 06:00,2025-07-05 11:15,5.1,26.1,LOW,103.5,False,True,False,SCHEDULED
BLK03879,SIG2122,SEC073,Signalling,2025-09-25 06:00,2025-09-25 09:00,2.9,60.1,HIGH,60.3,False,True,False,SCHEDULED
BLK03845,SIG2123,SEC073,Signalling,2025-03-30 06:00,2025-03-30 10:00,3.9,22.2,LOW,81.1,False,True,False,SCHEDULED
BLK00282,SIG2124,SEC005,Signalling,2025-09-28 06:00,2025-09-28 09:30,3.4,41.36,MEDIUM,179.5,False,True,False,SCHEDULED
BLK01335,SIG2125,SEC023,Signalling,2025-12-10 06:00,2025-12-10 13:15,7.2,64.4,HIGH,326.2,False,False,False,SCHEDULED
BLK02456,SIG2126,SEC044,Signalling,2025-11-03 06:00,2025-11-03 17:00,11.0,61.7,HIGH,381.7,False,True,False,SCHEDULED
BLK00189,SIG2130,SEC004,Signalling,2025-01-31 06:00,2025-01-31 11:30,5.4,84.49,CRITICAL,234.9,False,True,False,SCHEDULED
BLK01096,SIG2133,SEC019,Signalling,2025-10-24 06:00,2025-10-24 11:15,5.1,66.0,HIGH,248.9,False,False,False,SCHEDULED
BLK00264,SIG2134,SEC005,Signalling,2025-05-29 12:29,2025-05-29 14:29,1.9,64.2,HIGH,100.3,False,False,False,SCHEDULED
BLK03276,SIG2137,SEC061,Signalling,2025-03-17 06:00,2025-03-17 07:30,1.5,60.0,HIGH,30.9,False,True,False,SCHEDULED
BLK00012,SIG2141,SEC001,Signalling,2025-05-01 06:00,2025-05-01 12:30,6.4,65.1,HIGH,272.6,False,False,False,SCHEDULED
BLK03119,SIG2142,SEC058,Signalling,2025-02-25 09:29,2025-02-25 11:59,2.4,82.1,CRITICAL,65.5,False,False,False,SCHEDULED
BLK03016,SIG2145,SEC056,Signalling,2025-01-18 06:59,2025-01-18 07:59,1.0,42.56,MEDIUM,28.5,False,False,False,SCHEDULED
BLK00176,SIG2146,SEC003,Signalling,2025-11-27 06:00,2025-11-27 15:45,9.7,66.8,HIGH,477.2,False,True,False,SCHEDULED
BLK00877,SIG2149,SEC015,Signalling,2025-09-27 06:00,2025-09-27 15:00,8.8,45.0,MEDIUM,396.0,False,False,False,SCHEDULED
BLK02261,SIG2152,SEC041,Signalling,2025-06-24 06:00,2025-06-24 17:45,11.7,79.8,HIGH,245.7,False,True,False,SCHEDULED
BLK01814,SIG2153,SEC032,Signalling,2025-06-06 06:00,2025-06-06 14:30,8.3,81.9,CRITICAL,289.7,False,True,False,SCHEDULED
BLK00572,SIG2154,SEC010,Signalling,2025-09-27 06:00,2025-09-27 17:15,11.2,63.3,HIGH,524.2,False,True,False,SCHEDULED
BLK03742,SIG2156,SEC071,Signalling,2025-03-26 06:00,2025-03-26 17:00,11.0,94.26,CRITICAL,244.2,False,False,False,SCHEDULED
BLK00394,SIG2159,SEC007,Signalling,2025-09-23 06:00,2025-09-23 08:00,2.0,65.8,HIGH,94.8,False,True,False,SCHEDULED
BLK02284,SIG2161,SEC041,Signalling,2025-11-24 06:00,2025-11-24 14:00,8.0,59.0,MEDIUM,168.0,False,False,False,SCHEDULED
BLK03903,SIG2162,SEC074,Signalling,2025-02-03 06:00,2025-02-03 09:45,3.6,61.93,HIGH,86.4,False,True,False,SCHEDULED
BLK00499,SIG2171,SEC009,Signalling,2025-04-26 06:00,2025-04-26 07:45,1.6,33.42,LOW,66.9,False,False,False,SCHEDULED
BLK03092,SIG2172,SEC057,Signalling,2025-06-06 06:00,2025-06-06 10:30,4.5,96.29,CRITICAL,156.1,False,True,False,SCHEDULED
BLK01861,SIG2176,SEC033,Signalling,2025-04-18 06:00,2025-04-18 16:00,9.9,28.48,LOW,487.1,False,False,False,SCHEDULED
BLK01339,SIG2177,SEC024,Signalling,2025-01-17 06:00,2025-01-17 13:00,7.0,62.63,HIGH,289.1,False,False,False,SCHEDULED
BLK02657,SIG2182,SEC048,Signalling,2025-11-03 06:00,2025-11-03 13:00,7.0,62.5,HIGH,205.1,False,False,False,SCHEDULED
BLK02711,SIG2185,SEC050,Signalling,2025-03-04 06:00,2025-03-04 14:30,8.3,60.2,HIGH,166.0,False,True,False,SCHEDULED
BLK02868,SIG2187,SEC053,Signalling,2025-06-10 06:00,2025-06-10 14:00,7.8,94.79,CRITICAL,195.0,False,False,False,SCHEDULED
BLK01328,SIG2188,SEC023,Signalling,2025-11-05 06:00,2025-11-05 14:00,7.9,32.96,LOW,357.9,False,False,False,SCHEDULED
BLK03263,SIG2189,SEC060,Signalling,2025-12-14 06:00,2025-12-14 14:00,7.8,62.2,HIGH,156.0,False,False,False,SCHEDULED
BLK02174,SIG2199,SEC039,Signalling,2025-10-08 06:00,2025-10-08 12:30,6.4,62.3,HIGH,229.8,False,True,False,SCHEDULED
BLK00753,SIG2200,SEC013,Signalling,2025-07-25 06:00,2025-07-25 07:15,1.1,84.7,CRITICAL,52.3,False,False,False,SCHEDULED
BLK02747,SIG2201,SEC051,Signalling,2025-02-13 06:00,2025-02-13 09:00,2.8,61.76,HIGH,72.2,False,True,False,SCHEDULED
BLK00459,SIG2204,SEC008,Signalling,2025-10-09 06:00,2025-10-09 13:15,7.1,34.88,LOW,323.0,False,True,False,SCHEDULED
BLK00477,SIG2205,SEC008,Signalling,2025-12-19 06:00,2025-12-19 14:30,8.5,45.4,MEDIUM,386.8,False,True,False,SCHEDULED
BLK01388,SIG2208,SEC024,Signalling,2025-10-31 06:00,2025-10-31 08:45,2.6,83.8,CRITICAL,107.4,False,True,False,SCHEDULED
BLK03082,SIG2211,SEC057,Signalling,2025-03-01 06:00,2025-03-01 16:30,10.4,40.2,MEDIUM,360.9,False,True,False,SCHEDULED
BLK02238,SIG2212,SEC040,Signalling,2025-11-15 06:00,2025-11-15 13:30,7.3,59.9,MEDIUM,176.7,False,True,False,SCHEDULED
BLK01211,SIG2215,SEC021,Signalling,2025-12-04 06:00,2025-12-04 17:45,11.7,38.6,LOW,510.1,False,False,False,SCHEDULED
BLK03612,SIG2216,SEC068,Signalling,2025-06-13 06:00,2025-06-13 10:30,4.3,43.1,MEDIUM,131.6,False,False,False,SCHEDULED
BLK03243,SIG2223,SEC060,Signalling,2025-08-09 08:30,2025-08-09 17:00,8.4,79.7,HIGH,168.0,False,True,False,SCHEDULED
BLK01355,SIG2224,SEC024,Signalling,2025-05-10 06:00,2025-05-10 12:00,5.8,27.3,LOW,239.5,False,True,False,SCHEDULED
BLK03162,SIG2225,SEC059,Signalling,2025-01-10 06:00,2025-01-10 08:30,2.5,59.5,MEDIUM,50.2,False,True,False,SCHEDULED
BLK01386,SIG2228,SEC024,Signalling,2025-10-26 06:00,2025-10-26 09:30,3.4,64.9,HIGH,140.4,False,True,False,SCHEDULED
BLK03985,SIG2229,SEC075,Signalling,2025-08-13 16:44,2025-08-14 01:14,8.5,39.3,LOW,170.0,False,False,False,SCHEDULED
BLK03581,SIG2233,SEC067,Signalling,2025-08-10 06:00,2025-08-10 10:30,4.4,81.2,CRITICAL,113.5,False,False,False,SCHEDULED
BLK02150,SIG2238,SEC038,Signalling,2025-12-09 06:00,2025-12-09 17:30,11.5,82.97,CRITICAL,472.6,False,True,False,SCHEDULED
BLK02414,SIG2241,SEC044,Signalling,2025-04-02 06:00,2025-04-02 08:30,2.3,96.4,CRITICAL,79.8,False,False,False,SCHEDULED
BLK03442,SIG2242,SEC064,Signalling,2025-08-13 06:00,2025-08-13 17:30,11.3,94.6,CRITICAL,276.8,False,False,False,SCHEDULED
BLK01011,SIG2245,SEC018,Signalling,2025-04-18 06:00,2025-04-18 08:30,2.3,83.8,CRITICAL,95.7,False,False,False,SCHEDULED
BLK03300,SIG2246,SEC061,Signalling,2025-09-14 06:00,2025-09-14 15:00,8.9,25.3,LOW,183.3,False,False,False,SCHEDULED
BLK03951,SIG2248,SEC074,Signalling,2025-12-19 06:00,2025-12-19 10:30,4.4,80.39,CRITICAL,105.6,False,False,False,SCHEDULED
BLK00554,SIG2249,SEC010,Signalling,2025-06-13 06:00,2025-06-13 15:45,9.6,85.2,CRITICAL,449.3,False,True,False,SCHEDULED
BLK00227,SIG2251,SEC004,Signalling,2025-10-22 06:00,2025-10-22 15:45,9.7,26.7,LOW,422.0,False,False,False,SCHEDULED
