task_id,section_id,department,priority_score,duration_hours,earliest_start,latest_end,deadline,train_conflict_cost,traffic_density,power_block_required,signal_block_required,track_block_required,can_combine
SIG0620,SEC034,Signalling,81.8,7.1,2025-08-09 06:00,2025-08-24 22:00,2025-08-24,240.7,0.339,False,True,False,True
SIG0621,SEC044,Signalling,27.8,10.7,2025-05-09 06:00,2025-07-15 22:00,2025-07-15,371.3,0.347,False,True,False,True
SIG0622,SEC028,Signalling,85.8,11.8,2025-11-10 06:00,2025-11-19 22:00,2025-11-19,612.4,0.519,False,False,False,True
SIG0623,SEC063,Signalling,79.7,6.0,2025-03-19 06:00,2025-04-03 22:00,2025-04-03,121.8,0.203,False,True,False,True
SIG0624,SEC001,Signalling,64.4,7.4,2025-12-06 06:00,2025-12-26 22:00,2025-12-26,315.2,0.426,False,True,False,True
SIG0625,SEC047,Signalling,81.5,5.7,2025-11-27 06:00,2025-12-04 22:00,2025-12-04,116.3,0.204,False,False,False,True
SIG0626,SEC047,Signalling,61.3,8.5,2025-07-11 06:00,2025-07-30 22:00,2025-07-30,173.4,0.204,False,True,False,True
SIG0631,SEC040,Signalling,23.1,11.6,2025-04-27 06:00,2025-07-17 22:00,2025-07-17,280.7,0.242,False,False,False,True
SIG0632,SEC066,Signalling,95.7,1.3,2025-10-27 06:00,2025-10-31 22:00,2025-10-31,35.1,0.27,False,False,False,False
SIG0634,SEC001,Signalling,63.8,8.8,2025-01-07 06:00,2025-01-30 22:00,2025-01-30,374.9,0.426,False,False,False,True
SIG0638,SEC043,Signalling,41.2,7.8,2025-07-19 06:00,2025-08-27 22:00,2025-08-27,255.1,0.327,False,False,False,True
SIG0639,SEC024,Signalling,82.9,7.6,2025-11-03 06:00,2025-11-18 22:00,2025-11-18,313.9,0.413,False,True,False,True
SIG0642,SEC071,Signalling,41.0,7.1,2025-09-29 06:00,2025-11-01 22:00,2025-11-01,157.6,0.222,False,True,False,False
SIG0646,SEC043,Signalling,29.7,6.8,2025-05-17 06:00,2025-07-13 22:00,2025-07-13,222.4,0.327,False,True,False,True
SIG0647,SEC047,Signalling,41.6,2.1,2025-09-02 06:00,2025-10-01 22:00,2025-10-01,42.8,0.204,False,True,False,True
SIG0648,SEC042,Signalling,60.9,2.6,2025-01-03 06:00,2025-01-30 22:00,2025-01-30,75.7,0.291,False,False,False,False
SIG0653,SEC024,Signalling,63.1,9.5,2025-12-08 06:00,2026-01-02 22:00,2026-01-02,392.3,0.413,False,False,False,True
SIG0655,SEC028,Signalling,85.8,2.0,2025-07-02 06:00,2025-07-11 22:00,2025-07-11,103.8,0.519,False,True,False,True
SIG0664,SEC010,Signalling,85.2,3.1,2025-02-01 06:00,2025-02-09 22:00,2025-02-09,145.1,0.468,False,True,False,True
SIG0665,SEC031,Signalling,32.5,5.7,2025-01-16 06:00,2025-03-07 22:00,2025-03-07,230.8,0.405,False,False,False,False
SIG0668,SEC073,Signalling,61.6,8.9,2025-11-18 06:00,2025-12-06 22:00,2025-12-06,185.1,0.208,False,False,False,True
SIG0672,SEC071,Signalling,38.8,5.7,2025-04-14 06:00,2025-05-27 22:00,2025-05-27,126.5,0.222,False,True,False,True
SIG0673,SEC032,Signalling,38.0,4.3,2025-05-10 06:00,2025-07-04 22:00,2025-07-04,150.1,0.349,False,False,False,True
SIG0676,SEC031,Signalling,83.2,4.7,2025-11-27 06:00,2025-12-10 22:00,2025-12-10,190.4,0.405,False,True,False,True
SIG0677,SEC007,Signalling,34.8,10.5,2025-07-29 06:00,2025-09-11 22:00,2025-09-11,497.7,0.474,False,False,False,True
SIG0679,SEC060,Signalling,35.6,9.3,2025-06-01 06:00,2025-07-27 22:00,2025-07-27,186.0,0.2,False,True,False,True
SIG0681,SEC045,Signalling,61.8,4.4,2025-11-05 06:00,2025-11-27 22:00,2025-11-27,123.2,0.28,False,True,False,True
SIG0682,SEC047,Signalling,40.1,2.2,2025-01-29 06:00,2025-03-06 22:00,2025-03-06,44.9,0.204,False,True,False,True
SIG0684,SEC048,Signalling,62.5,7.5,2025-09-07 06:00,2025-09-27 22:00,2025-09-27,219.7,0.293,False,True,False,True
SIG0686,SEC061,Signalling,58.9,7.0,2025-05-28 06:00,2025-06-27 22:00,2025-06-27,144.2,0.206,False,True,False,True
SIG0688,SEC045,Signalling,39.0,12.0,2025-11-09 06:00,2025-12-25 22:00,2025-12-25,336.0,0.28,False,False,False,True
SIG0690,SEC043,Signalling,39.5,5.8,2025-12-02 06:00,2026-01-18 22:00,2026-01-18,189.7,0.327,False,True,False,True
SIG0692,SEC004,Signalling,63.9,10.1,2025-08-22 06:00,2025-09-14 22:00,2025-09-14,439.4,0.435,False,True,False,True
SIG0695,SEC031,Signalling,38.4,11.1,2025-09-07 06:00,2025-11-03 22:00,2025-11-03,449.6,0.405,False,False,False,True
SIG0696,SEC042,Signalling,36.9,9.0,2025-10-05 06:00,2025-11-30 22:00,2025-11-30,261.9,0.291,False,False,False,True
SIG0702,SEC038,Signalling,64.9,9.6,2025-05-16 06:00,2025-06-02 22:00,2025-06-02,394.6,0.411,False,True,False,True
SIG0703,SEC013,Signalling,84.2,8.9,2025-04-23 06:00,2025-05-06 22:00,2025-05-06,422.8,0.475,False,True,False,False
SIG0707,SEC050,Signalling,61.3,7.1,2025-11-12 06:00,2025-12-01 22:00,2025-12-01,142.0,0.2,False,True,False,True
SIG0710,SEC001,Signalling,43.4,2.4,2025-09-09 06:00,2025-10-15 22:00,2025-10-15,102.2,0.426,False,True,False,True
SIG0711,SEC028,Signalling,65.2,3.5,2025-07-11 06:00,2025-08-03 22:00,2025-08-03,181.6,0.519,False,True,False,True
SIG0713,SEC058,Signalling,62.8,10.2,2025-06-26 06:00,2025-07-13 22:00,2025-07-13,278.5,0.273,False,True,False,False
SIG0715,SEC074,Signalling,61.9,7.8,2025-08-28 06:00,2025-09-16 22:00,2025-09-16,187.2,0.24,False,False,False,False
SIG0717,SEC033,Signalling,85.2,4.8,2025-06-26 06:00,2025-07-06 22:00,2025-07-06,236.2,0.492,False,True,False,True
SIG0718,SEC028,Signalling,34.0,5.1,2025-04-24 06:00,2025-06-14 22:00,2025-06-14,264.7,0.519,False,False,False,True
SIG0721,SEC064,Signalling,95.3,6.2,2025-02-21 06:00,2025-02-25 22:00,2025-02-25,151.9,0.245,False,True,False,True
SIG0724,SEC045,Signalling,37.0,2.0,2025-05-01 06:00,2025-06-25 22:00,2025-06-25,56.0,0.28,False,True,False,False
SIG0725,SEC054,Signalling,81.4,6.2,2025-06-25 06:00,2025-07-04 22:00,2025-07-04,140.7,0.227,False,True,False,False
SIG0727,SEC074,Signalling,59.7,4.6,2025-10-10 06:00,2025-11-08 22:00,2025-11-08,110.4,0.24,False,False,False,True
SIG0728,SEC075,Signalling,60.8,1.4,2025-01-07 06:00,2025-01-28 22:00,2025-01-28,28.0,0.2,False,True,False,True
SIG0729,SEC062,Signalling,60.6,9.5,2025-01-05 06:00,2025-01-27 22:00,2025-01-27,190.0,0.2,False,True,False,True
SIG0731,SEC027,Signalling,61.6,12.0,2025-09-01 06:00,2025-09-29 22:00,2025-09-29,428.4,0.357,False,True,False,True
SIG0732,SEC023,Signalling,27.4,3.0,2025-03-02 06:00,2025-05-17 22:00,2025-05-17,135.9,0.453,False,False,False,True
SIG0734,SEC030,Signalling,62.2,4.6,2025-01-01 06:00,2025-01-30 22:00,2025-01-30,188.1,0.409,False,True,False,True
SIG0738,SEC016,Signalling,65.3,8.8,2025-02-26 06:00,2025-03-14 22:00,2025-03-14,373.1,0.424,False,False,False,True
SIG0739,SEC027,Signalling,62.3,5.4,2025-11-24 06:00,2025-12-19 22:00,2025-12-19,192.8,0.357,False,True,False,True
SIG0740,SEC005,Signalling,85.9,1.8,2025-06-26 06:00,2025-07-05 22:00,2025-07-05,95.0,0.528,False,False,False,True
SIG0742,SEC043,Signalling,42.3,3.7,2025-01-26 06:00,2025-03-01 22:00,2025-03-01,121.0,0.327,False,False,False,True
SIG0744,SEC008,Signalling,39.2,11.5,2025-06-09 06:00,2025-08-05 22:00,2025-08-05,523.2,0.455,False,True,False,True
SIG0745,SEC056,Signalling,62.3,6.0,2025-08-18 06:00,2025-09-07 22:00,2025-09-07,171.0,0.285,False,True,False,False
SIG0746,SEC069,Signalling,60.6,9.0,2025-06-05 06:00,2025-06-27 22:00,2025-06-27,180.0,0.2,False,True,False,False
SIG0747,SEC051,Signalling,21.4,11.9,2025-02-24 06:00,2025-05-25 22:00,2025-05-25,307.0,0.258,False,True,False,True
SIG0748,SEC043,Signalling,82.5,8.7,2025-03-25 06:00,2025-04-05 22:00,2025-04-05,284.5,0.327,False,True,False,True
SIG0750,SEC061,Signalling,59.6,8.1,2025-12-09 06:00,2026-01-05 22:00,2026-01-05,166.9,0.206,False,True,False,True
SIG0752,SEC014,Signalling,83.5,11.4,2025-07-17 06:00,2025-08-01 22:00,2025-08-01,517.6,0.454,False,False,False,True
SIG0753,SEC028,Signalling,28.0,4.4,2025-10-24 06:00,2026-01-10 22:00,2026-01-10,228.4,0.519,False,True,False,True
SIG0754,SEC074,Signalling,61.0,11.6,2025-10-26 06:00,2025-11-18 22:00,2025-11-18,278.4,0.24,False,False,False,True
SIG0755,SEC013,Signalling,26.8,4.3,2025-09-04 06:00,2025-11-23 22:00,2025-11-23,204.2,0.475,False,False,False,True
SIG0758,SEC046,Signalling,61.4,8.5,2025-02-09 06:00,2025-03-04 22:00,2025-03-04,229.5,0.27,False,True,False,True
SIG0760,SEC057,Signalling,63.5,1.6,2025-10-23 06:00,2025-11-11 22:00,2025-11-11,55.5,0.347,False,True,False,True
SIG0762,SEC012,Signalling,32.0,7.6,2025-04-16 06:00,2025-06-07 22:00,2025-06-07,307.0,0.404,False,False,False,True
SIG0763,SEC030,Signalling,97.7,8.7,2025-05-05 06:00,2025-05-09 22:00,2025-05-09,355.8,0.409,False,True,False,False
SIG0766,SEC055,Signalling,35.1,6.6,2025-03-15 06:00,2025-05-13 22:00,2025-05-13,139.3,0.211,False,True,False,True
SIG0768,SEC014,Signalling,29.6,6.3,2025-08-02 06:00,2025-10-07 22:00,2025-10-07,286.0,0.454,False,True,False,True
SIG0769,SEC001,Signalling,42.3,5.8,2025-07-30 06:00,2025-09-09 22:00,2025-09-09,247.1,0.426,False,True,False,True
SIG0770,SEC061,Signalling,62.5,10.6,2025-02-15 06:00,2025-03-01 22:00,2025-03-01,218.4,0.206,False,False,False,True
SIG0771,SEC030,Signalling,63.7,4.0,2025-02-26 06:00,2025-03-20 22:00,2025-03-20,163.6,0.409,False,True,False,True
SIG0772,SEC002,Signalling,63.6,11.5,2025-07-09 06:00,2025-07-27 22:00,2025-07-27,392.2,0.341,False,True,False,True
SIG0774,SEC004,Signalling,98.1,11.4,2025-03-01 06:00,2025-03-05 22:00,2025-03-05,495.9,0.435,False,True,False,True
SIG0775,SEC035,Signalling,38.9,11.5,2025-12-09 06:00,2026-02-07 22:00,2026-02-07,554.3,0.482,False,True,False,True
SIG0776,SEC026,Signalling,67.1,2.2,2025-10-11 06:00,2025-10-25 22:00,2025-10-25,113.5,0.516,False,True,False,True
SIG0784,SEC004,Signalling,38.9,4.6,2025-08-04 06:00,2025-09-30 22:00,2025-09-30,200.1,0.435,False,False,False,True
SIG0786,SEC028,Signalling,42.6,5.6,2025-07-31 06:00,2025-09-15 22:00,2025-09-15,290.6,0.519,False,True,False,True
SIG0787,SEC030,Signalling,64.2,7.7,2025-10-23 06:00,2025-11-12 22:00,2025-11-12,314.9,0.409,False,True,False,True
SIG0788,SEC036,Signalling,66.5,4.2,2025-01-27 06:00,2025-02-13 22:00,2025-02-13,218.8,0.521,False,True,False,True
SIG0789,SEC003,Signalling,63.4,1.3,2025-07-29 06:00,2025-08-27 22:00,2025-08-27,64.0,0.492,False,True,False,True
SIG0790,SEC075,Signalling,94.4,10.4,2025-08-18 06:00,2025-08-23 22:00,2025-08-23,208.0,0.2,False,True,False,True
SIG0791,SEC033,Signalling,44.2,7.0,2025-09-17 06:00,2025-10-24 22:00,2025-10-24,344.4,0.492,False,True,False,True
SIG0792,SEC052,Signalling,79.9,6.4,2025-11-30 06:00,2025-12-14 22:00,2025-12-14,128.0,0.2,False,True,False,True
SIG0793,SEC036,Signalling,25.3,1.4,2025-02-26 06:00,2025-05-27 22:00,2025-05-27,72.9,0.521,False,True,False,True
SIG0794,SEC023,Signalling,40.9,8.2,2025-03-10 06:00,2025-04-28 22:00,2025-04-28,371.5,0.453,False,True,False,True
SIG0797,SEC050,Signalling,79.9,2.6,2025-05-07 06:00,2025-05-21 22:00,2025-05-21,52.0,0.2,False,False,False,True
SIG0798,SEC059,Signalling,60.2,10.0,2025-04-08 06:00,2025-05-02 22:00,2025-05-02,201.0,0.201,False,True,False,False
SIG0803,SEC058,Signalling,62.8,5.5,2025-01-15 06:00,2025-02-01 22:00,2025-02-01,150.2,0.273,False,True,False,True
SIG0804,SEC011,Signalling,98.4,10.3,2025-03-20 06:00,2025-03-26 22:00,2025-03-26,498.5,0.484,False,True,False,True
SIG0805,SEC010,Signalling,63.1,2.0,2025-03-07 06:00,2025-04-05 22:00,2025-04-05,93.6,0.468,False,True,False,True
SIG0807,SEC006,Signalling,65.8,1.4,2025-12-13 06:00,2026-01-01 22:00,2026-01-01,70.1,0.501,False,True,False,True
SIG0808,SEC027,Signalling,82.0,2.1,2025-08-27 06:00,2025-09-11 22:00,2025-09-11,75.0,0.357,False,True,False,True
SIG0809,SEC046,Signalling,61.9,1.3,2025-04-17 06:00,2025-05-08 22:00,2025-05-08,35.1,0.27,False,False,False,True
SIG0810,SEC075,Signalling,40.4,2.7,2025-07-26 06:00,2025-08-29 22:00,2025-08-29,54.0,0.2,False,False,False,False
SIG0811,SEC017,Signalling,64.7,8.3,2025-03-09 06:00,2025-03-25 22:00,2025-03-25,318.7,0.384,False,False,False,True
SIG0814,SEC006,Signalling,66.9,8.4,2025-09-21 06:00,2025-10-05 22:00,2025-10-05,420.8,0.501,False,True,False,True
SIG0817,SEC018,Signalling,97.6,7.0,2025-08-30 06:00,2025-09-04 22:00,2025-09-04,291.2,0.416,False,False,False,True
SIG0820,SEC023,Signalling,64.4,5.2,2025-06-16 06:00,2025-07-08 22:00,2025-07-08,235.6,0.453,False,False,False,True
SIG0822,SEC056,Signalling,82.3,6.3,2025-08-12 06:00,2025-08-21 22:00,2025-08-21,179.5,0.285,False,False,False,False
SIG0823,SEC053,Signalling,62.9,4.9,2025-03-02 06:00,2025-03-17 22:00,2025-03-17,122.5,0.25,False,False,False,True
SIG0837,SEC003,Signalling,84.3,8.2,2025-08-07 06:00,2025-08-21 22:00,2025-08-21,403.4,0.492,False,True,False,True
SIG0839,SEC063,Signalling,79.7,5.1,2025-04-29 06:00,2025-05-14 22:00,2025-05-14,103.5,0.203,False,True,False,True
SIG0840,SEC064,Signalling,36.0,3.7,2025-02-09 06:00,2025-04-07 22:00,2025-04-07,90.6,0.245,False,True,False,True
SIG0842,SEC029,Signalling,29.4,4.1,2025-08-22 06:00,2025-11-01 22:00,2025-11-01,209.9,0.512,False,False,False,True
SIG0848,SEC021,Signalling,84.3,10.3,2025-06-26 06:00,2025-07-06 22:00,2025-07-06,449.1,0.436,False,True,False,True
SIG0850,SEC032,Signalling,38.2,3.9,2025-12-15 06:00,2026-02-07 22:00,2026-02-07,136.1,0.349,False,True,False,True
SIG0853,SEC017,Signalling,97.6,6.9,2025-07-03 06:00,2025-07-06 22:00,2025-07-06,265.0,0.384,False,False,False,True
SIG0854,SEC015,Signalling,84.8,6.8,2025-08-10 06:00,2025-08-19 22:00,2025-08-19,306.0,0.45,False,True,False,True
SIG0855,SEC044,Signalling,25.6,11.3,2025-04-13 06:00,2025-06-29 22:00,2025-06-29,392.1,0.347,False,False,False,True
SIG0856,SEC064,Signalling,39.1,6.2,2025-05-26 06:00,2025-07-08 22:00,2025-07-08,151.9,0.245,False,False,False,True
SIG0859,SEC037,Signalling,65.7,6.6,2025-07-27 06:00,2025-08-15 22:00,2025-08-15,328.7,0.498,False,False,False,True
SIG0861,SEC040,Signalling,24.2,5.3,2025-08-25 06:00,2025-11-09 22:00,2025-11-09,128.3,0.242,False,True,False,True
SIG0863,SEC045,Signalling,63.4,3.7,2025-11-26 06:00,2025-12-11 22:00,2025-12-11,103.6,0.28,False,False,False,True
SIG0864,SEC028,Signalling,84.5,5.4,2025-06-08 06:00,2025-06-23 22:00,2025-06-23,280.3,0.519,False,True,False,True
SIG0867,SEC015,Signalling,83.9,3.6,2025-10-09 06:00,2025-10-22 22:00,2025-10-22,162.0,0.45,False,False,False,True
SIG0868,SEC037,Signalling,64.2,11.9,2025-04-24 06:00,2025-05-20 22:00,2025-05-20,592.6,0.498,False,True,False,True
SIG0869,SEC044,Signalling,39.5,3.6,2025-03-24 06:00,2025-05-11 22:00,2025-05-11,124.9,0.347,False,False,False,True
SIG0871,SEC052,Signalling,59.5,1.6,2025-08-18 06:00,2025-09-14 22:00,2025-09-14,32.0,0.2,False,True,False,True
SIG0872,SEC045,Signalling,35.9,8.8,2025-11-25 06:00,2026-01-24 22:00,2026-01-24,246.4,0.28,False,True,False,False
SIG0874,SEC032,Signalling,43.8,8.5,2025-11-13 06:00,2025-12-12 22:00,2025-12-12,296.6,0.349,False,True,False,True
SIG0875,SEC011,Signalling,45.1,9.4,2025-09-18 06:00,2025-10-20 22:00,2025-10-20,455.0,0.484,False,True,False,False
SIG0876,SEC007,Signalling,84.9,7.4,2025-10-29 06:00,2025-11-08 22:00,2025-11-08,350.8,0.474,False,False,False,True
SIG0879,SEC033,Signalling,65.0,6.6,2025-07-07 06:00,2025-07-29 22:00,2025-07-29,324.7,0.492,False,True,False,True
SIG0882,SEC067,Signalling,31.4,7.5,2025-01-13 06:00,2025-02-27 22:00,2025-02-27,193.5,0.258,False,True,False,True
SIG0883,SEC061,Signalling,38.3,2.2,2025-06-05 06:00,2025-07-19 22:00,2025-07-19,45.3,0.206,False,True,False,True
SIG0884,SEC056,Signalling,82.5,8.3,2025-01-30 06:00,2025-02-07 22:00,2025-02-07,236.6,0.285,False,True,False,True
SIG0888,SEC036,Signalling,86.0,7.6,2025-08-06 06:00,2025-08-14 22:00,2025-08-14,396.0,0.521,False,False,False,True
SIG0890,SEC006,Signalling,66.0,3.8,2025-06-26 06:00,2025-07-14 22:00,2025-07-14,190.4,0.501,False,False,False,True
SIG0891,SEC005,Signalling,85.0,10.0,2025-05-16 06:00,2025-05-29 22:00,2025-05-29,528.0,0.528,False,False,False,True
SIG0892,SEC019,Signalling,66.3,8.2,2025-05-25 06:00,2025-06-10 22:00,2025-06-10,400.2,0.488,False,True,False,True
SIG0894,SEC037,Signalling,42.2,4.0,2025-10-23 06:00,2025-12-08 22:00,2025-12-08,199.2,0.498,False,True,False,True
SIG0897,SEC034,Signalling,96.0,10.4,2025-11-19 06:00,2025-11-26 22:00,2025-11-26,352.6,0.339,False,False,False,True
SIG0900,SEC047,Signalling,81.1,8.9,2025-07-25 06:00,2025-08-03 22:00,2025-08-03,181.6,0.204,False,True,False,True
SIG0901,SEC032,Signalling,28.3,4.0,2025-08-23 06:00,2025-10-27 22:00,2025-10-27,139.6,0.349,False,False,False,True
SIG0902,SEC075,Signalling,61.5,9.9,2025-09-03 06:00,2025-09-21 22:00,2025-09-21,198.0,0.2,False,False,False,True
SIG0904,SEC016,Signalling,63.5,7.7,2025-12-19 06:00,2026-01-12 22:00,2026-01-12,326.5,0.424,False,True,False,True
SIG0908,SEC038,Signalling,62.2,7.5,2025-05-19 06:00,2025-06-17 22:00,2025-06-17,308.2,0.411,False,True,False,True
SIG0909,SEC038,Signalling,37.8,4.7,2025-11-03 06:00,2026-01-02 22:00,2026-01-02,193.2,0.411,False,True,False,False
SIG0910,SEC003,Signalling,65.0,2.6,2025-10-29 06:00,2025-11-20 22:00,2025-11-20,127.9,0.492,False,True,False,True
SIG0913,SEC058,Signalling,59.9,4.6,2025-07-21 06:00,2025-08-20 22:00,2025-08-20,125.6,0.273,False,True,False,True
SIG0916,SEC060,Signalling,94.4,9.4,2025-02-09 06:00,2025-02-14 22:00,2025-02-14,188.0,0.2,False,True,False,False
SIG0917,SEC024,Signalling,62.0,3.2,2025-06-23 06:00,2025-07-23 22:00,2025-07-23,132.2,0.413,False,True,False,True
SIG0920,SEC055,Signalling,59.9,10.8,2025-04-11 06:00,2025-05-07 22:00,2025-05-07,227.9,0.211,False,False,False,True
SIG0921,SEC048,Signalling,82.6,7.7,2025-01-23 06:00,2025-01-31 22:00,2025-01-31,225.6,0.293,False,False,False,False
SIG0922,SEC044,Signalling,96.8,3.8,2025-08-10 06:00,2025-08-14 22:00,2025-08-14,131.9,0.347,False,True,False,True
SIG0926,SEC055,Signalling,80.5,9.9,2025-09-29 06:00,2025-10-11 22:00,2025-10-11,208.9,0.211,False,True,False,True
SIG0930,SEC035,Signalling,33.8,5.0,2025-03-06 06:00,2025-04-24 22:00,2025-04-24,241.0,0.482,False,True,False,True
SIG0931,SEC074,Signalling,80.9,4.5,2025-07-08 06:00,2025-07-20 22:00,2025-07-20,108.0,0.24,False,False,False,False
SIG0935,SEC021,Signalling,45.3,6.8,2025-07-08 06:00,2025-08-05 22:00,2025-08-05,296.5,0.436,False,True,False,True
SIG0936,SEC073,Signalling,60.5,6.6,2025-04-11 06:00,2025-05-04 22:00,2025-05-04,137.3,0.208,False,True,False,True
SIG0939,SEC053,Signalling,23.0,1.7,2025-11-05 06:00,2026-01-26 22:00,2026-01-26,42.5,0.25,False,True,False,True
SIG0940,SEC030,Signalling,26.7,4.1,2025-12-16 06:00,2026-03-02 22:00,2026-03-02,167.7,0.409,False,True,False,False
SIG0941,SEC056,Signalling,63.2,11.5,2025-04-11 06:00,2025-04-27 22:00,2025-04-27,327.7,0.285,False,False,False,True
SIG0942,SEC027,Signalling,64.1,8.0,2025-02-01 06:00,2025-02-18 22:00,2025-02-18,285.6,0.357,False,False,False,False
SIG0944,SEC062,Signalling,59.1,1.3,2025-07-25 06:00,2025-08-23 22:00,2025-08-23,26.0,0.2,False,True,False,False
SIG0947,SEC075,Signalling,39.1,8.0,2025-12-18 06:00,2026-01-27 22:00,2026-01-27,160.0,0.2,False,True,False,False
SIG0950,SEC074,Signalling,60.5,2.8,2025-03-22 06:00,2025-04-16 22:00,2025-04-16,67.2,0.24,False,False,False,True
SIG0951,SEC007,Signalling,85.6,10.6,2025-10-09 06:00,2025-10-16 22:00,2025-10-16,502.4,0.474,False,True,False,False
SIG0952,SEC051,Signalling,81.2,5.9,2025-04-08 06:00,2025-04-20 22:00,2025-04-20,152.2,0.258,False,True,False,True
SIG0953,SEC037,Signalling,85.5,6.7,2025-02-24 06:00,2025-03-05 22:00,2025-03-05,333.7,0.498,False,False,False,False
SIG0954,SEC027,Signalling,39.2,10.1,2025-11-22 06:00,2026-01-11 22:00,2026-01-11,360.6,0.357,False,False,False,True
SIG0956,SEC032,Signalling,83.5,3.0,2025-10-08 06:00,2025-10-16 22:00,2025-10-16,104.7,0.349,False,False,False,True
SIG0959,SEC016,Signalling,63.5,5.5,2025-12-18 06:00,2026-01-11 22:00,2026-01-11,233.2,0.424,False,True,False,True
SIG0961,SEC001,Signalling,29.2,5.1,2025-04-17 06:00,2025-06-22 22:00,2025-06-22,217.3,0.426,False,True,False,True
SIG0970,SEC044,Signalling,82.8,3.8,2025-04-29 06:00,2025-05-10 22:00,2025-05-10,131.9,0.347,False,False,False,True
SIG0973,SEC024,Signalling,62.7,4.0,2025-06-08 06:00,2025-07-05 22:00,2025-07-05,165.2,0.413,False,False,False,False
SIG0974,SEC065,Signalling,38.0,1.1,2025-07-14 06:00,2025-09-03 22:00,2025-09-03,31.6,0.287,False,False,False,True
SIG0977,SEC049,Signalling,63.2,6.5,2025-08-22 06:00,2025-09-10 22:00,2025-09-10,213.8,0.329,False,False,False,True
SIG0978,SEC029,Signalling,98.6,9.6,2025-01-06 06:00,2025-01-13 22:00,2025-01-13,491.5,0.512,False,False,False,False
SIG0981,SEC015,Signalling,62.6,4.3,2025-09-19 06:00,2025-10-19 22:00,2025-10-19,193.5,0.45,False,False,False,True
SIG0986,SEC020,Signalling,28.8,11.1,2025-08-18 06:00,2025-10-22 22:00,2025-10-22,426.2,0.384,False,True,False,True
SIG0988,SEC004,Signalling,63.0,10.6,2025-02-10 06:00,2025-03-09 22:00,2025-03-09,461.1,0.435,False,False,False,True
SIG0989,SEC001,Signalling,98.2,8.6,2025-06-09 06:00,2025-06-12 22:00,2025-06-12,366.4,0.426,False,False,False,True
SIG0991,SEC071,Signalling,27.5,4.4,2025-10-31 06:00,2025-12-30 22:00,2025-12-30,97.7,0.222,False,False,False,True
SIG0994,SEC064,Signalling,61.5,4.4,2025-01-14 06:00,2025-02-04 22:00,2025-02-04,107.8,0.245,False,True,False,False
SIG0995,SEC074,Signalling,61.2,6.2,2025-01-24 06:00,2025-02-15 22:00,2025-02-15,148.8,0.24,False,True,False,True
SIG0996,SEC008,Signalling,43.8,7.4,2025-09-26 06:00,2025-11-01 22:00,2025-11-01,336.7,0.455,False,True,False,False
SIG0998,SEC044,Signalling,83.2,6.0,2025-06-24 06:00,2025-07-03 22:00,2025-07-03,208.2,0.347,False,False,False,True
SIG1005,SEC010,Signalling,25.2,9.8,2025-11-19 06:00,2026-02-14 22:00,2026-02-14,458.6,0.468,False,False,False,True
SIG1006,SEC070,Signalling,26.5,3.2,2025-01-24 06:00,2025-03-30 22:00,2025-03-30,73.0,0.228,False,True,False,True
SIG1007,SEC029,Signalling,65.5,6.0,2025-09-11 06:00,2025-10-02 22:00,2025-10-02,307.2,0.512,False,False,False,True
SIG1011,SEC004,Signalling,84.7,11.6,2025-11-04 06:00,2025-11-12 22:00,2025-11-12,504.6,0.435,False,False,False,True
SIG1012,SEC032,Signalling,83.2,6.2,2025-10-11 06:00,2025-10-20 22:00,2025-10-20,216.4,0.349,False,True,False,False
SIG1014,SEC012,Signalling,40.2,2.0,2025-07-23 06:00,2025-09-10 22:00,2025-09-10,80.8,0.404,False,False,False,True
SIG1017,SEC029,Signalling,85.5,6.3,2025-05-08 06:00,2025-05-18 22:00,2025-05-18,322.6,0.512,False,False,False,False
SIG1021,SEC019,Signalling,29.7,5.1,2025-06-19 06:00,2025-08-26 22:00,2025-08-26,248.9,0.488,False,True,False,True
SIG1022,SEC044,Signalling,63.0,2.0,2025-05-26 06:00,2025-06-16 22:00,2025-06-16,69.4,0.347,False,True,False,True
SIG1026,SEC033,Signalling,32.4,8.0,2025-05-29 06:00,2025-07-24 22:00,2025-07-24,393.6,0.492,False,True,False,True
SIG1027,SEC050,Signalling,61.3,7.6,2025-04-23 06:00,2025-05-12 22:00,2025-05-12,152.0,0.2,False,False,False,True
SIG1029,SEC021,Signalling,84.5,3.4,2025-03-03 06:00,2025-03-12 22:00,2025-03-12,148.2,0.436,False,False,False,True
SIG1031,SEC011,Signalling,44.7,6.6,2025-07-10 06:00,2025-08-13 22:00,2025-08-13,319.4,0.484,False,False,False,True
SIG1032,SEC002,Signalling,96.1,10.2,2025-02-16 06:00,2025-02-23 22:00,2025-02-23,347.8,0.341,False,False,False,True
SIG1034,SEC070,Signalling,41.3,11.4,2025-01-25 06:00,2025-02-26 22:00,2025-02-26,259.9,0.228,False,True,False,True
SIG1036,SEC064,Signalling,81.9,9.0,2025-03-15 06:00,2025-03-23 22:00,2025-03-23,220.5,0.245,False,False,False,True
SIG1037,SEC037,Signalling,85.7,7.5,2025-03-20 06:00,2025-03-28 22:00,2025-03-28,373.5,0.498,False,True,False,True
SIG1039,SEC064,Signalling,61.1,11.8,2025-01-15 06:00,2025-02-07 22:00,2025-02-07,289.1,0.245,False,False,False,True
